axis,start_time,end_time,duration_sec,peak_resid,label
Axis #1,2022-10-18 04:46:22.728000+00:00,2022-10-18 04:46:22.728000+00:00,0.0,4.9026,WARNING
Axis #2,2022-10-18 04:46:24.619000+00:00,2022-10-18 04:46:24.619000+00:00,0.0,13.8798,WARNING
Axis #1,2022-10-18 04:47:02.439000+00:00,2022-10-18 04:47:04.330000+00:00,1.89,5.5936,WARNING
Axis #8,2022-10-18 04:47:04.330000+00:00,2022-10-18 04:47:04.330000+00:00,0.0,0.8911,WARNING
Axis #1,2022-10-18 04:47:11.894000+00:00,2022-10-18 04:47:11.894000+00:00,0.0,5.9504,WARNING
Axis #5,2022-10-18 04:47:21.349000+00:00,2022-10-18 04:47:21.349000+00:00,0.0,6.682,WARNING
Axis #4,2022-10-18 04:47:30.804000+00:00,2022-10-18 04:47:30.804000+00:00,0.0,3.2096,WARNING
Axis #8,2022-10-18 04:47:32.695000+00:00,2022-10-18 04:47:32.695000+00:00,0.0,0.9628,WARNING
Axis #4,2022-10-18 04:47:45.932000+00:00,2022-10-18 04:47:45.932000+00:00,0.0,3.1452,WARNING
Axis #8,2022-10-18 04:47:57.278000+00:00,2022-10-18 04:47:57.278000+00:00,0.0,0.996,WARNING
Axis #3,2022-10-18 04:49:07.245000+00:00,2022-10-18 04:49:07.245000+00:00,0.0,12.2961,WARNING
Axis #8,2022-10-18 04:49:11.027000+00:00,2022-10-18 04:49:11.027000+00:00,0.0,1.0873,WARNING
Axis #3,2022-10-18 04:49:28.046000+00:00,2022-10-18 04:49:28.046000+00:00,0.0,14.7554,WARNING
Axis #4,2022-10-18 04:49:31.828000+00:00,2022-10-18 04:49:33.719000+00:00,1.89,3.8656,WARNING
Axis #1,2022-10-18 04:49:33.719000+00:00,2022-10-18 04:49:33.719000+00:00,0.0,6.0126,WARNING
Axis #3,2022-10-18 04:49:41.283000+00:00,2022-10-18 04:49:41.283000+00:00,0.0,11.1314,WARNING
Axis #6,2022-10-18 04:49:45.065000+00:00,2022-10-18 04:49:45.065000+00:00,0.0,3.6909,WARNING
Axis #5,2022-10-18 04:49:48.847000+00:00,2022-10-18 04:49:48.847000+00:00,0.0,4.6799,WARNING
Axis #6,2022-10-18 04:49:56.411000+00:00,2022-10-18 04:49:56.411000+00:00,0.0,3.8922,WARNING
Axis #8,2022-10-18 04:50:00.193000+00:00,2022-10-18 04:50:00.193000+00:00,0.0,0.8914,WARNING
Axis #2,2022-10-18 04:50:07.757000+00:00,2022-10-18 04:50:07.757000+00:00,0.0,17.4323,WARNING
Axis #8,2022-10-18 04:50:11.539000+00:00,2022-10-18 04:50:11.539000+00:00,0.0,0.8416,WARNING
Axis #4,2022-10-18 04:50:19.103000+00:00,2022-10-18 04:50:19.103000+00:00,0.0,3.2837,WARNING
Axis #2,2022-10-18 04:50:22.885000+00:00,2022-10-18 04:50:22.885000+00:00,0.0,21.2021,WARNING
Axis #8,2022-10-18 04:50:28.558000+00:00,2022-10-18 04:50:28.558000+00:00,0.0,1.0105,WARNING
Axis #8,2022-10-18 04:50:41.795000+00:00,2022-10-18 04:50:41.795000+00:00,0.0,0.9283,WARNING
Axis #8,2022-10-18 04:50:49.359000+00:00,2022-10-18 04:50:49.359000+00:00,0.0,0.8601,WARNING
Axis #2,2022-10-18 04:51:06.378000+00:00,2022-10-18 04:51:06.378000+00:00,0.0,14.7129,WARNING
Axis #1,2022-10-18 04:51:08.269000+00:00,2022-10-18 04:51:08.269000+00:00,0.0,5.6092,WARNING
Axis #6,2022-10-18 04:51:19.615000+00:00,2022-10-18 04:51:19.615000+00:00,0.0,3.6385,WARNING
Axis #7,2022-10-18 04:51:55.544000+00:00,2022-10-18 04:51:55.544000+00:00,0.0,4.8348,WARNING
Axis #8,2022-10-18 04:51:59.326000+00:00,2022-10-18 04:51:59.326000+00:00,0.0,1.2538,WARNING
Axis #4,2022-10-18 04:52:12.563000+00:00,2022-10-18 04:52:12.563000+00:00,0.0,3.1595,WARNING
Axis #3,2022-10-18 04:52:16.345000+00:00,2022-10-18 04:52:16.345000+00:00,0.0,10.9288,WARNING
Axis #6,2022-10-18 04:52:16.345000+00:00,2022-10-18 04:52:16.345000+00:00,0.0,3.908,WARNING
Axis #8,2022-10-18 04:52:25.800000+00:00,2022-10-18 04:52:25.800000+00:00,0.0,0.9166,WARNING
Axis #4,2022-10-18 04:52:27.691000+00:00,2022-10-18 04:52:27.691000+00:00,0.0,3.9173,WARNING
Axis #4,2022-10-18 04:52:35.255000+00:00,2022-10-18 04:52:35.255000+00:00,0.0,3.1115,WARNING
Axis #7,2022-10-18 04:52:35.255000+00:00,2022-10-18 04:52:35.255000+00:00,0.0,5.2664,WARNING
Axis #5,2022-10-18 04:52:50.383000+00:00,2022-10-18 04:52:50.383000+00:00,0.0,7.2929,WARNING
Axis #2,2022-10-18 04:53:01.729000+00:00,2022-10-18 04:53:01.729000+00:00,0.0,14.4905,WARNING
Axis #4,2022-10-18 04:53:24.421000+00:00,2022-10-18 04:53:24.421000+00:00,0.0,4.9678,WARNING
Axis #6,2022-10-18 04:53:41.440000+00:00,2022-10-18 04:53:41.440000+00:00,0.0,6.8406,WARNING
Axis #5,2022-10-18 04:53:47.113000+00:00,2022-10-18 04:53:47.113000+00:00,0.0,5.1615,WARNING
Axis #4,2022-10-18 04:53:58.459000+00:00,2022-10-18 04:53:58.459000+00:00,0.0,3.5736,WARNING
Axis #5,2022-10-18 04:54:17.369000+00:00,2022-10-18 04:54:17.369000+00:00,0.0,4.5296,WARNING
Axis #8,2022-10-18 04:54:32.497000+00:00,2022-10-18 04:54:32.497000+00:00,0.0,1.1155,WARNING
Axis #3,2022-10-18 04:54:47.625000+00:00,2022-10-18 04:54:47.625000+00:00,0.0,10.1578,WARNING
Axis #2,2022-10-18 04:54:49.516000+00:00,2022-10-18 04:54:49.516000+00:00,0.0,14.0584,WARNING
Axis #7,2022-10-18 04:55:06.535000+00:00,2022-10-18 04:55:06.535000+00:00,0.0,5.1071,WARNING
Axis #2,2022-10-18 04:55:08.426000+00:00,2022-10-18 04:55:08.426000+00:00,0.0,14.0736,WARNING
Axis #6,2022-10-18 04:55:40.573000+00:00,2022-10-18 04:55:40.573000+00:00,0.0,4.3506,WARNING
Axis #5,2022-10-18 04:55:50.028000+00:00,2022-10-18 04:55:50.028000+00:00,0.0,4.4449,WARNING
Axis #7,2022-10-18 04:55:51.919000+00:00,2022-10-18 04:55:51.919000+00:00,0.0,4.5961,WARNING
Axis #6,2022-10-18 04:56:05.156000+00:00,2022-10-18 04:56:05.156000+00:00,0.0,3.7986,WARNING
Axis #2,2022-10-18 04:56:10.829000+00:00,2022-10-18 04:56:10.829000+00:00,0.0,18.8952,WARNING
Axis #6,2022-10-18 04:56:22.175000+00:00,2022-10-18 04:56:22.175000+00:00,0.0,4.502,WARNING
Axis #6,2022-10-18 04:56:27.848000+00:00,2022-10-18 04:56:27.848000+00:00,0.0,3.8084,WARNING
Axis #3,2022-10-18 04:56:37.303000+00:00,2022-10-18 04:56:37.303000+00:00,0.0,11.0645,WARNING
Axis #8,2022-10-18 04:56:37.303000+00:00,2022-10-18 04:56:37.303000+00:00,0.0,0.9359,WARNING
Axis #5,2022-10-18 04:56:46.758000+00:00,2022-10-18 04:56:46.758000+00:00,0.0,5.5401,WARNING
Axis #2,2022-10-18 04:57:24.578000+00:00,2022-10-18 04:57:24.578000+00:00,0.0,15.1104,WARNING
Axis #5,2022-10-18 04:57:54.834000+00:00,2022-10-18 04:57:54.834000+00:00,0.0,4.2704,WARNING
Axis #8,2022-10-18 04:57:58.616000+00:00,2022-10-18 04:57:58.616000+00:00,0.0,0.8478,WARNING
Axis #6,2022-10-18 04:58:02.398000+00:00,2022-10-18 04:58:02.398000+00:00,0.0,3.9916,WARNING
Axis #4,2022-10-18 04:58:09.962000+00:00,2022-10-18 04:58:09.962000+00:00,0.0,3.548,WARNING
Axis #7,2022-10-18 04:58:17.526000+00:00,2022-10-18 04:58:17.526000+00:00,0.0,5.2026,WARNING
Axis #2,2022-10-18 04:58:59.128000+00:00,2022-10-18 04:58:59.128000+00:00,0.0,16.0205,WARNING
Axis #8,2022-10-18 04:59:25.602000+00:00,2022-10-18 04:59:25.602000+00:00,0.0,1.3217,WARNING
Axis #3,2022-10-18 05:00:12.877000+00:00,2022-10-18 05:00:12.877000+00:00,0.0,10.49,WARNING
Axis #1,2022-10-18 05:00:16.659000+00:00,2022-10-18 05:00:16.659000+00:00,0.0,6.5791,WARNING
Axis #8,2022-10-18 05:00:29.896000+00:00,2022-10-18 05:00:29.896000+00:00,0.0,0.8482,WARNING
Axis #6,2022-10-18 05:00:33.678000+00:00,2022-10-18 05:00:33.678000+00:00,0.0,3.9808,WARNING
Axis #6,2022-10-18 05:00:39.351000+00:00,2022-10-18 05:00:41.242000+00:00,1.89,4.4121,WARNING
Axis #4,2022-10-18 05:00:48.806000+00:00,2022-10-18 05:00:48.806000+00:00,0.0,6.2861,WARNING
Axis #4,2022-10-18 05:00:54.479000+00:00,2022-10-18 05:00:54.479000+00:00,0.0,4.507,WARNING
Axis #7,2022-10-18 05:01:05.825000+00:00,2022-10-18 05:01:05.825000+00:00,0.0,4.8396,WARNING
Axis #1,2022-10-18 05:01:07.716000+00:00,2022-10-18 05:01:07.716000+00:00,0.0,5.2436,WARNING
Axis #7,2022-10-18 05:01:28.517000+00:00,2022-10-18 05:01:28.517000+00:00,0.0,4.214,WARNING
Axis #8,2022-10-18 05:01:28.517000+00:00,2022-10-18 05:01:28.517000+00:00,0.0,0.881,WARNING
Axis #1,2022-10-18 05:01:32.299000+00:00,2022-10-18 05:01:32.299000+00:00,0.0,5.163,WARNING
Axis #5,2022-10-18 05:01:41.754000+00:00,2022-10-18 05:01:41.754000+00:00,0.0,4.4358,WARNING
Axis #8,2022-10-18 05:01:56.882000+00:00,2022-10-18 05:01:56.882000+00:00,0.0,0.9928,WARNING
Axis #5,2022-10-18 05:02:00.664000+00:00,2022-10-18 05:02:00.664000+00:00,0.0,4.1561,WARNING
Axis #4,2022-10-18 05:02:04.446000+00:00,2022-10-18 05:02:04.446000+00:00,0.0,3.0777,WARNING
Axis #7,2022-10-18 05:02:12.010000+00:00,2022-10-18 05:02:12.010000+00:00,0.0,5.9776,WARNING
Axis #2,2022-10-18 05:02:23.356000+00:00,2022-10-18 05:02:23.356000+00:00,0.0,14.0224,WARNING
Axis #7,2022-10-18 05:02:36.593000+00:00,2022-10-18 05:02:36.593000+00:00,0.0,5.244,WARNING
Axis #8,2022-10-18 05:02:36.593000+00:00,2022-10-18 05:02:36.593000+00:00,0.0,1.4181,WARNING
Axis #3,2022-10-18 05:03:10.631000+00:00,2022-10-18 05:03:10.631000+00:00,0.0,11.1566,WARNING
Axis #5,2022-10-18 05:03:27.650000+00:00,2022-10-18 05:03:27.650000+00:00,0.0,4.7068,WARNING
Axis #7,2022-10-18 05:03:31.432000+00:00,2022-10-18 05:03:31.432000+00:00,0.0,5.2853,WARNING
Axis #3,2022-10-18 05:03:42.778000+00:00,2022-10-18 05:03:42.778000+00:00,0.0,10.6193,WARNING
Axis #8,2022-10-18 05:03:54.124000+00:00,2022-10-18 05:03:56.015000+00:00,1.89,1.0459,WARNING
Axis #6,2022-10-18 05:04:26.271000+00:00,2022-10-18 05:04:26.271000+00:00,0.0,3.8418,WARNING
Axis #2,2022-10-18 05:04:45.181000+00:00,2022-10-18 05:04:45.181000+00:00,0.0,13.7508,WARNING
Axis #3,2022-10-18 05:04:48.963000+00:00,2022-10-18 05:04:50.854000+00:00,1.89,10.4433,WARNING
Axis #6,2022-10-18 05:04:50.854000+00:00,2022-10-18 05:04:50.854000+00:00,0.0,4.399,WARNING
Axis #3,2022-10-18 05:04:54.636000+00:00,2022-10-18 05:04:54.636000+00:00,0.0,11.308,WARNING
Axis #5,2022-10-18 05:05:09.764000+00:00,2022-10-18 05:05:09.764000+00:00,0.0,4.136,WARNING
Axis #6,2022-10-18 05:05:15.437000+00:00,2022-10-18 05:05:15.437000+00:00,0.0,4.5836,WARNING
Axis #5,2022-10-18 05:05:17.328000+00:00,2022-10-18 05:05:17.328000+00:00,0.0,5.0899,WARNING
Axis #1,2022-10-18 05:05:57.039000+00:00,2022-10-18 05:05:57.039000+00:00,0.0,5.2741,WARNING
Axis #8,2022-10-18 05:05:58.930000+00:00,2022-10-18 05:05:58.930000+00:00,0.0,1.021,WARNING
Axis #7,2022-10-18 05:06:08.385000+00:00,2022-10-18 05:06:08.385000+00:00,0.0,6.8601,WARNING
Axis #6,2022-10-18 05:06:25.404000+00:00,2022-10-18 05:06:25.404000+00:00,0.0,4.0601,WARNING
Axis #7,2022-10-18 05:06:31.077000+00:00,2022-10-18 05:06:31.077000+00:00,0.0,4.7184,WARNING
Axis #6,2022-10-18 05:06:34.859000+00:00,2022-10-18 05:06:34.859000+00:00,0.0,3.7318,WARNING
Axis #5,2022-10-18 05:06:36.750000+00:00,2022-10-18 05:06:36.750000+00:00,0.0,4.2069,WARNING
Axis #8,2022-10-18 05:06:38.641000+00:00,2022-10-18 05:06:38.641000+00:00,0.0,0.9344,WARNING
Axis #8,2022-10-18 05:06:48.096000+00:00,2022-10-18 05:06:48.096000+00:00,0.0,0.9031,WARNING
Axis #2,2022-10-18 05:06:51.878000+00:00,2022-10-18 05:06:51.878000+00:00,0.0,21.8342,WARNING
Axis #5,2022-10-18 05:07:03.224000+00:00,2022-10-18 05:07:03.224000+00:00,0.0,4.8316,WARNING
Axis #3,2022-10-18 05:07:08.897000+00:00,2022-10-18 05:07:08.897000+00:00,0.0,11.3316,WARNING
Axis #5,2022-10-18 05:07:18.352000+00:00,2022-10-18 05:07:18.352000+00:00,0.0,4.4648,WARNING
Axis #8,2022-10-18 05:07:24.025000+00:00,2022-10-18 05:07:24.025000+00:00,0.0,1.1756,WARNING
Axis #8,2022-10-18 05:07:48.608000+00:00,2022-10-18 05:07:48.608000+00:00,0.0,1.3167,WARNING
Axis #2,2022-10-18 05:07:52.390000+00:00,2022-10-18 05:07:52.390000+00:00,0.0,15.1996,WARNING
Axis #4,2022-10-18 05:07:58.063000+00:00,2022-10-18 05:07:58.063000+00:00,0.0,3.1776,WARNING
Axis #2,2022-10-18 05:08:05.627000+00:00,2022-10-18 05:08:05.627000+00:00,0.0,16.8241,WARNING
Axis #1,2022-10-18 05:08:07.518000+00:00,2022-10-18 05:08:07.518000+00:00,0.0,4.6284,WARNING
Axis #3,2022-10-18 05:08:26.428000+00:00,2022-10-18 05:08:26.428000+00:00,0.0,11.5797,WARNING
Axis #1,2022-10-18 05:08:35.883000+00:00,2022-10-18 05:08:35.883000+00:00,0.0,4.3605,WARNING
Axis #6,2022-10-18 05:08:49.120000+00:00,2022-10-18 05:08:49.120000+00:00,0.0,3.9071,WARNING
Axis #4,2022-10-18 05:09:09.921000+00:00,2022-10-18 05:09:09.921000+00:00,0.0,3.5407,WARNING
Axis #7,2022-10-18 05:09:21.267000+00:00,2022-10-18 05:09:21.267000+00:00,0.0,4.5377,WARNING
Axis #8,2022-10-18 05:09:25.049000+00:00,2022-10-18 05:09:25.049000+00:00,0.0,0.8617,WARNING
Axis #7,2022-10-18 05:09:26.940000+00:00,2022-10-18 05:09:26.940000+00:00,0.0,6.2495,WARNING
Axis #2,2022-10-18 05:09:36.395000+00:00,2022-10-18 05:09:36.395000+00:00,0.0,20.3953,WARNING
Axis #3,2022-10-18 05:09:36.395000+00:00,2022-10-18 05:09:36.395000+00:00,0.0,12.2906,WARNING
Axis #8,2022-10-18 05:09:36.395000+00:00,2022-10-18 05:09:36.395000+00:00,0.0,0.8312,WARNING
Axis #4,2022-10-18 05:09:53.414000+00:00,2022-10-18 05:09:53.414000+00:00,0.0,3.2515,WARNING
Axis #3,2022-10-18 05:09:55.305000+00:00,2022-10-18 05:09:55.305000+00:00,0.0,14.9903,WARNING
Axis #8,2022-10-18 05:09:59.087000+00:00,2022-10-18 05:09:59.087000+00:00,0.0,1.0563,WARNING
Axis #8,2022-10-18 05:10:02.869000+00:00,2022-10-18 05:10:02.869000+00:00,0.0,0.8892,WARNING
Axis #3,2022-10-18 05:10:21.779000+00:00,2022-10-18 05:10:21.779000+00:00,0.0,10.6035,WARNING
Axis #8,2022-10-18 05:10:23.670000+00:00,2022-10-18 05:10:23.670000+00:00,0.0,0.9768,WARNING
Axis #6,2022-10-18 05:10:40.689000+00:00,2022-10-18 05:10:40.689000+00:00,0.0,3.9081,WARNING
Axis #2,2022-10-18 05:10:48.253000+00:00,2022-10-18 05:10:48.253000+00:00,0.0,17.5877,WARNING
Axis #1,2022-10-18 05:11:05.272000+00:00,2022-10-18 05:11:05.272000+00:00,0.0,4.3621,WARNING
Axis #3,2022-10-18 05:11:07.163000+00:00,2022-10-18 05:11:07.163000+00:00,0.0,10.7804,WARNING
Axis #4,2022-10-18 05:11:10.945000+00:00,2022-10-18 05:11:10.945000+00:00,0.0,3.3754,WARNING
Axis #8,2022-10-18 05:11:10.945000+00:00,2022-10-18 05:11:10.945000+00:00,0.0,0.989,WARNING
Axis #1,2022-10-18 05:11:20.400000+00:00,2022-10-18 05:11:20.400000+00:00,0.0,5.0709,WARNING
Axis #4,2022-10-18 05:11:26.073000+00:00,2022-10-18 05:11:27.964000+00:00,1.89,3.1158,WARNING
Axis #7,2022-10-18 05:11:26.073000+00:00,2022-10-18 05:11:27.964000+00:00,1.89,5.8074,WARNING
Axis #5,2022-10-18 05:11:37.419000+00:00,2022-10-18 05:11:37.419000+00:00,0.0,4.3224,WARNING
Axis #3,2022-10-18 05:11:54.438000+00:00,2022-10-18 05:11:54.438000+00:00,0.0,16.1718,WARNING
Axis #8,2022-10-18 05:12:07.675000+00:00,2022-10-18 05:12:09.566000+00:00,1.89,1.0484,WARNING
Axis #4,2022-10-18 05:12:32.258000+00:00,2022-10-18 05:12:32.258000+00:00,0.0,3.0013,WARNING
Axis #7,2022-10-18 05:12:53.059000+00:00,2022-10-18 05:12:53.059000+00:00,0.0,4.571,WARNING
Axis #8,2022-10-18 05:13:04.405000+00:00,2022-10-18 05:13:04.405000+00:00,0.0,1.2999,WARNING
Axis #6,2022-10-18 05:13:08.187000+00:00,2022-10-18 05:13:08.187000+00:00,0.0,4.2886,WARNING
Axis #6,2022-10-18 05:13:11.969000+00:00,2022-10-18 05:13:11.969000+00:00,0.0,4.2215,WARNING
Axis #8,2022-10-18 05:13:17.642000+00:00,2022-10-18 05:13:17.642000+00:00,0.0,0.894,WARNING
Axis #7,2022-10-18 05:13:23.315000+00:00,2022-10-18 05:13:23.315000+00:00,0.0,4.5615,WARNING
Axis #4,2022-10-18 05:13:25.206000+00:00,2022-10-18 05:13:25.206000+00:00,0.0,3.5232,WARNING
Axis #4,2022-10-18 05:13:59.244000+00:00,2022-10-18 05:13:59.244000+00:00,0.0,3.5079,WARNING
Axis #7,2022-10-18 05:13:59.244000+00:00,2022-10-18 05:13:59.244000+00:00,0.0,5.5966,WARNING
Axis #2,2022-10-18 05:14:03.026000+00:00,2022-10-18 05:14:03.026000+00:00,0.0,15.2515,WARNING
Axis #2,2022-10-18 05:14:12.481000+00:00,2022-10-18 05:14:12.481000+00:00,0.0,13.889,WARNING
Axis #4,2022-10-18 05:14:21.936000+00:00,2022-10-18 05:14:21.936000+00:00,0.0,3.3973,WARNING
Axis #1,2022-10-18 05:14:31.391000+00:00,2022-10-18 05:14:31.391000+00:00,0.0,4.4722,WARNING
Axis #6,2022-10-18 05:14:38.955000+00:00,2022-10-18 05:14:38.955000+00:00,0.0,3.7956,WARNING
Axis #1,2022-10-18 05:14:44.628000+00:00,2022-10-18 05:14:44.628000+00:00,0.0,4.3739,WARNING
Axis #7,2022-10-18 05:14:55.974000+00:00,2022-10-18 05:14:55.974000+00:00,0.0,5.0103,WARNING
Axis #1,2022-10-18 05:14:57.865000+00:00,2022-10-18 05:14:57.865000+00:00,0.0,5.6151,WARNING
Axis #3,2022-10-18 05:14:59.756000+00:00,2022-10-18 05:14:59.756000+00:00,0.0,10.0266,WARNING
Axis #7,2022-10-18 05:15:18.666000+00:00,2022-10-18 05:15:20.557000+00:00,1.89,4.6988,WARNING
Axis #5,2022-10-18 05:15:20.557000+00:00,2022-10-18 05:15:20.557000+00:00,0.0,5.1269,WARNING
Axis #4,2022-10-18 05:15:26.230000+00:00,2022-10-18 05:15:26.230000+00:00,0.0,3.1795,WARNING
Axis #5,2022-10-18 05:15:30.012000+00:00,2022-10-18 05:15:30.012000+00:00,0.0,4.283,WARNING
Axis #4,2022-10-18 05:15:37.576000+00:00,2022-10-18 05:15:37.576000+00:00,0.0,3.1981,WARNING
Axis #1,2022-10-18 05:15:41.358000+00:00,2022-10-18 05:15:41.358000+00:00,0.0,5.1148,WARNING
Axis #1,2022-10-18 05:15:48.922000+00:00,2022-10-18 05:15:48.922000+00:00,0.0,5.2146,WARNING
Axis #5,2022-10-18 05:15:54.595000+00:00,2022-10-18 05:15:54.595000+00:00,0.0,4.1917,WARNING
Axis #4,2022-10-18 05:16:00.268000+00:00,2022-10-18 05:16:00.268000+00:00,0.0,3.3814,WARNING
Axis #2,2022-10-18 05:16:13.505000+00:00,2022-10-18 05:16:13.505000+00:00,0.0,17.5292,WARNING
Axis #6,2022-10-18 05:16:13.505000+00:00,2022-10-18 05:16:13.505000+00:00,0.0,4.4522,WARNING
Axis #6,2022-10-18 05:16:19.178000+00:00,2022-10-18 05:16:22.960000+00:00,3.78,4.8826,ERROR
Axis #1,2022-10-18 05:16:26.742000+00:00,2022-10-18 05:16:26.742000+00:00,0.0,4.2202,WARNING
Axis #8,2022-10-18 05:16:32.415000+00:00,2022-10-18 05:16:32.415000+00:00,0.0,0.9407,WARNING
Axis #2,2022-10-18 05:16:51.325000+00:00,2022-10-18 05:16:51.325000+00:00,0.0,16.7152,WARNING
Axis #5,2022-10-18 05:17:08.344000+00:00,2022-10-18 05:17:08.344000+00:00,0.0,7.0939,WARNING
Axis #7,2022-10-18 05:17:14.017000+00:00,2022-10-18 05:17:14.017000+00:00,0.0,4.4898,WARNING
Axis #6,2022-10-18 05:17:23.472000+00:00,2022-10-18 05:17:23.472000+00:00,0.0,4.3075,WARNING
Axis #2,2022-10-18 05:17:31.036000+00:00,2022-10-18 05:17:31.036000+00:00,0.0,22.3628,WARNING
Axis #6,2022-10-18 05:17:38.600000+00:00,2022-10-18 05:17:38.600000+00:00,0.0,4.1305,WARNING
Axis #1,2022-10-18 05:17:40.491000+00:00,2022-10-18 05:17:40.491000+00:00,0.0,4.9541,WARNING
Axis #3,2022-10-18 05:17:53.728000+00:00,2022-10-18 05:17:53.728000+00:00,0.0,11.811,WARNING
Axis #8,2022-10-18 05:17:53.728000+00:00,2022-10-18 05:17:53.728000+00:00,0.0,1.4777,WARNING
Axis #4,2022-10-18 05:18:01.292000+00:00,2022-10-18 05:18:01.292000+00:00,0.0,3.3056,WARNING
Axis #7,2022-10-18 05:18:01.292000+00:00,2022-10-18 05:18:01.292000+00:00,0.0,4.5779,WARNING
Axis #3,2022-10-18 05:18:08.856000+00:00,2022-10-18 05:18:08.856000+00:00,0.0,12.7741,WARNING
Axis #1,2022-10-18 05:18:16.420000+00:00,2022-10-18 05:18:16.420000+00:00,0.0,5.6829,WARNING
Axis #3,2022-10-18 05:18:22.093000+00:00,2022-10-18 05:18:22.093000+00:00,0.0,11.5718,WARNING
Axis #6,2022-10-18 05:18:25.875000+00:00,2022-10-18 05:18:25.875000+00:00,0.0,4.1183,WARNING
Axis #7,2022-10-18 05:18:27.766000+00:00,2022-10-18 05:18:27.766000+00:00,0.0,4.2561,WARNING
Axis #7,2022-10-18 05:18:46.676000+00:00,2022-10-18 05:18:46.676000+00:00,0.0,5.9372,WARNING
Axis #7,2022-10-18 05:18:56.131000+00:00,2022-10-18 05:18:56.131000+00:00,0.0,4.5247,WARNING
Axis #8,2022-10-18 05:19:09.368000+00:00,2022-10-18 05:19:09.368000+00:00,0.0,0.8374,WARNING
Axis #2,2022-10-18 05:19:20.714000+00:00,2022-10-18 05:19:20.714000+00:00,0.0,18.4902,WARNING
Axis #3,2022-10-18 05:19:20.714000+00:00,2022-10-18 05:19:20.714000+00:00,0.0,11.3755,WARNING
Axis #4,2022-10-18 05:19:28.278000+00:00,2022-10-18 05:19:28.278000+00:00,0.0,3.803,WARNING
Axis #8,2022-10-18 05:19:28.278000+00:00,2022-10-18 05:19:28.278000+00:00,0.0,1.0515,WARNING
Axis #7,2022-10-18 05:19:30.169000+00:00,2022-10-18 05:19:30.169000+00:00,0.0,5.7548,WARNING
Axis #3,2022-10-18 05:19:33.951000+00:00,2022-10-18 05:19:33.951000+00:00,0.0,11.2038,WARNING
Axis #4,2022-10-18 05:19:37.733000+00:00,2022-10-18 05:19:37.733000+00:00,0.0,3.7347,WARNING
Axis #4,2022-10-18 05:19:52.861000+00:00,2022-10-18 05:19:52.861000+00:00,0.0,3.5772,WARNING
Axis #2,2022-10-18 05:19:54.752000+00:00,2022-10-18 05:19:54.752000+00:00,0.0,13.7433,WARNING
Axis #3,2022-10-18 05:20:00.425000+00:00,2022-10-18 05:20:00.425000+00:00,0.0,10.4093,WARNING
Axis #4,2022-10-18 05:20:07.989000+00:00,2022-10-18 05:20:07.989000+00:00,0.0,3.4931,WARNING
Axis #2,2022-10-18 05:20:28.790000+00:00,2022-10-18 05:20:28.790000+00:00,0.0,17.5477,WARNING
Axis #5,2022-10-18 05:20:28.790000+00:00,2022-10-18 05:20:28.790000+00:00,0.0,4.2553,WARNING
Axis #5,2022-10-18 05:20:47.700000+00:00,2022-10-18 05:20:47.700000+00:00,0.0,5.2049,WARNING
Axis #2,2022-10-18 05:20:51.482000+00:00,2022-10-18 05:20:51.482000+00:00,0.0,17.2742,WARNING
Axis #4,2022-10-18 05:21:00.937000+00:00,2022-10-18 05:21:00.937000+00:00,0.0,3.3537,WARNING
Axis #5,2022-10-18 05:21:06.610000+00:00,2022-10-18 05:21:06.610000+00:00,0.0,5.2122,WARNING
Axis #2,2022-10-18 05:21:19.847000+00:00,2022-10-18 05:21:19.847000+00:00,0.0,17.4325,WARNING
Axis #4,2022-10-18 05:21:25.520000+00:00,2022-10-18 05:21:25.520000+00:00,0.0,4.2669,WARNING
Axis #8,2022-10-18 05:21:25.520000+00:00,2022-10-18 05:21:25.520000+00:00,0.0,0.9954,WARNING
Axis #6,2022-10-18 05:21:27.411000+00:00,2022-10-18 05:21:29.302000+00:00,1.89,6.4723,WARNING
Axis #1,2022-10-18 05:21:48.212000+00:00,2022-10-18 05:21:48.212000+00:00,0.0,4.6505,WARNING
Axis #2,2022-10-18 05:21:53.885000+00:00,2022-10-18 05:21:53.885000+00:00,0.0,14.4415,WARNING
Axis #2,2022-10-18 05:22:24.141000+00:00,2022-10-18 05:22:24.141000+00:00,0.0,16.2972,WARNING
Axis #1,2022-10-18 05:23:01.961000+00:00,2022-10-18 05:23:01.961000+00:00,0.0,5.5394,WARNING
Axis #7,2022-10-18 05:23:39.781000+00:00,2022-10-18 05:23:39.781000+00:00,0.0,4.3335,WARNING
Axis #8,2022-10-18 05:23:41.672000+00:00,2022-10-18 05:23:41.672000+00:00,0.0,0.9298,WARNING
Axis #8,2022-10-18 05:23:51.127000+00:00,2022-10-18 05:23:51.127000+00:00,0.0,0.8412,WARNING
Axis #6,2022-10-18 05:24:02.473000+00:00,2022-10-18 05:24:02.473000+00:00,0.0,3.7539,WARNING
Axis #7,2022-10-18 05:24:04.364000+00:00,2022-10-18 05:24:04.364000+00:00,0.0,4.7329,WARNING
Axis #6,2022-10-18 05:24:08.146000+00:00,2022-10-18 05:24:08.146000+00:00,0.0,4.7634,WARNING
Axis #7,2022-10-18 05:24:19.492000+00:00,2022-10-18 05:24:19.492000+00:00,0.0,4.2608,WARNING
